NUM,PAR,CHAR,TARGET,OOV,#Pred: Ours,#RK: Ours,#RK: iPhone
16949,26, ,to,,to,9717,8992
16950,26,t,to,,to,,
16951,26,o,to,,to,,
16952,26, ,have,,the,9718,8993
16953,26,h,have,,his,9719,8994
16954,26,a,have,,have,9720,
16955,26,v,have,,have,,
16956,26,e,have,,have,,
16957,26, ,hyper,oov,been,9721,8995
16958,26,h,hyper,oov,had,9722,8996
16959,26,y,hyper,oov,hypocrisy,9723,8997
16960,26,p,hyper,oov,hypocritical,9724,8998
16961,26,e,hyper,oov,hydroelectric,9725,8999
16962,26,r,hyper,oov,hypotheses,9726,9000
16963,26, ,high,,for,9727,9001
16964,26,h,high,,has,9728,9002
16965,26,i,high,,him,9729,9003
16966,26,g,high,,high,9730,9004
16967,26,h,high,,high,,
16968,26, ,sex,,school,9731,9005
16969,26,s,sex,,standards,9732,9006
16970,26,e,sex,,security,9733,9007
16971,26,x,sex,,sex,9734,9008
16972,26, ,and,,generation,9735,9009
16973,26,a,and,,and,9736,9010
16974,26,n,and,,and,,
16975,26,d,and,,and,,
16976,26, ,in,,human,9737,9011
16977,26,i,in,,it,9738,9012
16978,26,n,in,,in,9739,
16979,26, ,one,,the,9740,9013
16980,26,o,one,,other,9741,9014
16981,26,n,one,,one,9742,
16982,26,e,one,,one,,
16983,26, ,relationship,,of,9743,9015
16984,26,r,relationship,,day,9744,9016
16985,26,e,relationship,,response,9745,9017
16986,26,l,relationship,,relative,9746,9018
16987,26,a,relationship,,relationship,9747,
16988,26,t,relationship,,relationship,,
16989,26,i,relationship,,relationship,,
16990,26,o,relationship,,relationship,,
16991,26,n,relationship,,relationship,,
16992,26,s,relationship,,relationship,,
16993,26,h,relationship,,relationship,,
16994,26,i,relationship,,relationship,,
16995,26,p,relationship,,relationship,,
16996,26, ,it,,between,9748,9019
16997,26,i,it,,in,9749,9020
16998,26,t,it,,it,9750,
16999,26, ,was,,is,9751,9021
17000,26,w,was,,was,9752,
17001,26,a,was,,was,,
17002,26,s,was,,was,,
17003,26, ,normal,,a,9753,9022
17004,26,n,normal,,not,9754,9023
17005,26,o,normal,,nominated,9755,9024
17006,26,r,normal,,normal,9756,9025
17007,26,m,normal,,normal,,
17008,26,a,normal,,normal,,
17009,26,l,normal,,normal,,
17010,26, ,for,,.,9757,9026
17011,26,f,for,,for,9758,
17012,26,o,for,,for,,
17013,26,r,for,,for,,
17014,26, ,him,,the,9759,9027
17015,26,h,him,,him,9760,9028
17016,26,i,him,,him,,
17017,26,m,him,,him,,
17018,26, ,to,,.,9761,9029
17019,26,t,to,,to,9762,
17020,26,o,to,,to,,
17021,26, ,have,,be,9763,9030
17022,26,h,have,,have,9764,
17023,26,a,have,,have,,
17024,26,v,have,,have,,
17025,26,e,have,,have,,
17026,26, ,sex,,a,9765,9031
17027,26,s,sex,,some,9766,9032
17028,26,e,sex,,seen,9767,9033
17029,26,x,sex,,sex,9768,9034
17030,26, ,with,,with,9769,9035
17031,26,w,with,,with,,9036
17032,26,i,with,,with,,
17033,26,t,with,,with,,
17034,26,h,with,,with,,
17035,26, ,his,,the,9770,9037
17036,26,h,his,,his,9771,9038
17037,26,i,his,,his,,
17038,26,s,his,,his,,
17039,26, ,partner,,father,9772,9039
17040,26,p,partner,,parents,9773,9040
17041,26,a,partner,,partner,9774,9041
17042,26,r,partner,,partner,,9042
17043,26,t,partner,,partner,,9043
17044,26,n,partner,,partner,,9044
17045,26,e,partner,,partner,,
17046,26,r,partner,,partner,,
17047,26, ,while,,.,9775,9045
17048,26,w,while,,with,9776,9046
17049,26,h,while,,who,9777,9047
17050,26,i,while,,while,9778,9048
17051,26,l,while,,while,,
17052,26,e,while,,while,,
17053,26, ,the,,he,9779,9049
17054,26,t,the,,the,9780,
17055,26,h,the,,the,,
17056,26,e,the,,the,,
17057,26, ,latter,,united,9781,9050
17058,26,l,latter,,last,9782,9051
17059,26,a,latter,,latter,9783,9052
17060,26,t,latter,,latter,,9053
17061,26,t,latter,,latter,,
17062,26,e,latter,,latter,,
17063,26,r,latter,,latter,,
17064,26, ,was,,was,9784,9054
17065,26,w,was,,was,,
17066,26,a,was,,was,,
17067,26,s,was,,was,,
17068,26, ,unconscious,,not,9785,9055
17069,26,u,unconscious,,unable,9786,9056
17070,26,n,unconscious,,under,9787,9057
17071,26,c,unconscious,,uncovered,9788,9058
17072,26,o,unconscious,,unconscious,9789,9059
17073,26,n,unconscious,,unconscious,,
17074,26,s,unconscious,,unconscious,,
17075,26,c,unconscious,,unconscious,,
17076,26,i,unconscious,,unconscious,,
17077,26,o,unconscious,,unconscious,,
17078,26,u,unconscious,,unconscious,,
17079,26,s,unconscious,,unconscious,,
17080,26, ,through,,and,9790,9060
17081,26,t,through,,to,9791,9061
17082,26,h,through,,that,9792,9062
17083,26,r,through,,throughout,9793,9063
17084,26,o,through,,through,9794,
17085,26,u,through,,through,,
17086,26,g,through,,through,,
17087,26,h,through,,through,,
17088,26, ,ghb,,the,9795,9064
17089,26,g,ghb,,government,9796,9065
17090,26,h,ghb,,ghetto,9797,9066
17091,26,b,ghb,,gryllida,9798,
17092,26, ,use,,and,9799,9067
17093,26,u,use,,until,9800,9068
17094,26,s,use,,usually,9801,9069
17095,26,e,use,,uses,9802,9070
17096,26, ,.,,.,9803,9071
17097,26,.,.,,.,,9072
17098,27,t,the,,the,9804,9073
17099,27,h,the,,the,,
17100,27,e,the,,the,,
17101,27, ,jury,,united,9805,9074
17102,27,j,jury,,jury,9806,9075
17103,27,u,jury,,jury,,9076
17104,27,r,jury,,jury,,
17105,27,y,jury,,jury,,
17106,27, ,began,,of,9807,9077
17107,27,b,began,,began,9808,9078
17108,27,e,began,,began,,9079
17109,27,g,began,,began,,9080
17110,27,a,began,,began,,
17111,27,n,began,,began,,
17112,27, ,deliberations,,in,9809,9081
17113,27,d,deliberations,,delivering,9810,9082
17114,27,e,deliberations,,designing,9811,9083
17115,27,l,deliberations,,delaying,9812,
17116,27,i,deliberations,,deliberations,9813,
17117,27,b,deliberations,,deliberations,,
17118,27,e,deliberations,,deliberations,,
17119,27,r,deliberations,,deliberations,,
17120,27,a,deliberations,,deliberations,,
17121,27,t,deliberations,,deliberations,,
17122,27,i,deliberations,,deliberations,,
17123,27,o,deliberations,,deliberations,,
17124,27,n,deliberations,,deliberations,,
17125,27,s,deliberations,,deliberations,,
17126,27, ,on,,in,9814,9084
17127,27,o,on,,on,9815,
17128,27,n,on,,on,,
17129,27, ,monday,,the,9816,9085
17130,27,m,monday,,march,9817,
17131,27,o,monday,,monday,9818,
17132,27,n,monday,,monday,,
17133,27,d,monday,,monday,,
17134,27,a,monday,,monday,,
17135,27,y,monday,,monday,,
17136,27, ,last,,.,9819,9086
17137,27,l,last,,leaving,9820,9087
17138,27,a,last,,last,9821,
17139,27,s,last,,last,,
17140,27,t,last,,last,,
17141,27, ,week,,week,9822,9088
17142,27,w,week,,week,,
17143,27,e,week,,week,,
17144,27,e,week,,week,,
17145,27,k,week,,week,,
17146,27, ,deliberating,oov,.,9823,9089
17147,27,d,deliberating,oov,during,9824,9090
17148,27,e,deliberating,oov,december,9825,9091
17149,27,l,deliberating,oov,delay,9826,9092
17150,27,i,deliberating,oov,delivering,9827,9093
17151,27,b,deliberating,oov,deliberately,9828,9094
17152,27,e,deliberating,oov,deliberate,9829,
17153,27,r,deliberating,oov,deliberations,9830,
17154,27,a,deliberating,oov,e-mail,9831,
17155,27,t,deliberating,oov,india,9832,
17156,27,i,deliberating,oov,commission,9833,
17157,27,n,deliberating,oov,dealing,9834,
17158,27,g,deliberating,oov,in,9835,
17159,27, ,for,,the,9836,9095
17160,27,f,for,,for,9837,9096
17161,27,o,for,,for,,
17162,27,r,for,,for,,
17163,27, ,over,,the,9838,9097
17164,27,o,over,,one,9839,9098
17165,27,v,over,,over,9840,
17166,27,e,over,,over,,
17167,27,r,over,,over,,
17168,27, ,28,,three,9841,9099
17169,27,2,28,,2,9842,9100
17170,27,8,28,,28,9843,9101
17171,27, ,hours,,years,9844,9102
17172,27,h,hours,,hours,9845,9103
17173,27,o,hours,,hours,,
17174,27,u,hours,,hours,,
17175,27,r,hours,,hours,,
17176,27,s,hours,,hours,,
17177,27, ,.,,.,9846,9104
17178,27,.,.,,.,,9105
17179,27, ,they,,the,9847,9106
17180,27,t,they,,this,9848,9107
17181,27,h,they,,there,9849,9108
17182,27,e,they,,they,9850,9109
17183,27,y,they,,they,,
17184,27, ,faced,,also,9851,9110
17185,27,f,faced,,found,9852,9111
17186,27,a,faced,,failed,9853,9112
17187,27,c,faced,,faced,9854,9113
17188,27,e,faced,,faced,,
17189,27,d,faced,,faced,,
17190,27, ,a,,the,9855,9114
17191,27,a,a,,a,9856,
17192,27, ,question,,little,9857,9115
17193,27,q,question,,quick,9858,9116
17194,27,u,question,,quality,9859,
17195,27,e,question,,question,9860,
17196,27,s,question,,question,,
17197,27,t,question,,question,,
17198,27,i,question,,question,,
17199,27,o,question,,question,,
17200,27,n,question,,question,,
17201,27, ,of,,of,9861,9117
17202,27,o,of,,of,,
17203,27,f,of,,of,,
17204,27, ,intent,,the,9862,9118
17205,27,i,intent,,information,9863,9119
17206,27,n,intent,,in,9864,9120
17207,27,t,intent,,interest,9865,9121
17208,27,e,intent,,interesting,9866,9122
17209,27,n,intent,,intensive,9867,9123
17210,27,t,intent,,intention,9868,
17211,27, ,.,,to,9869,9124
17212,27,.,.,,.,9870,9125
17213,27, ,the,,the,9871,9126
17214,27,t,the,,the,,
17215,27,h,the,,the,,
17216,27,e,the,,the,,
17217,27, ,prosecution,,other,9872,9127
17218,27,p,prosecution,,problem,9873,9128
17219,27,r,prosecution,,president,9874,9129
17220,27,o,prosecution,,process,9875,9130
17221,27,s,prosecution,,prosecution,9876,9131
17222,27,e,prosecution,,prosecution,,9132
17223,27,c,prosecution,,prosecution,,
17224,27,u,prosecution,,prosecution,,
17225,27,t,prosecution,,prosecution,,
17226,27,i,prosecution,,prosecution,,
17227,27,o,prosecution,,prosecution,,
17228,27,n,prosecution,,prosecution,,
17229,27, ,had,,has,9877,9133
17230,27,h,had,,had,9878,9134
17231,27,a,had,,had,,
17232,27,d,had,,had,,
17233,27, ,to,,been,9879,9135
17234,27,t,to,,to,9880,9136
17235,27,o,to,,to,,
17236,27, ,prove,,be,9881,9137
17237,27,p,prove,,pay,9882,9138
17238,27,r,prove,,provide,9883,
17239,27,o,prove,,protect,9884,
17240,27,v,prove,,prove,9885,
17241,27,e,prove,,prove,,
17242,27, ,intent,,that,9886,9139
17243,27,i,intent,,it,9887,9140
17244,27,n,intent,,in,9888,9141
17245,27,t,intent,,international,9889,
17246,27,e,intent,,intended,9890,
17247,27,n,intent,,intensive,9891,
17248,27,t,intent,,intent,9892,
17249,27, ,to,,to,9893,9142
17250,27,t,to,,to,,
17251,27,o,to,,to,,
17252,27, ,cause,,be,9894,9143
17253,27,c,cause,,comply,9895,9144
17254,27,a,cause,,carry,9896,9145
17255,27,u,cause,,cause,9897,9146
17256,27,s,cause,,cause,,
17257,27,e,cause,,cause,,
17258,27, ,very,,a,9898,9147
17259,27,v,very,,very,9899,9148
17260,27,e,very,,very,,
17261,27,r,very,,very,,
17262,27,y,very,,very,,
17263,27, ,serious,,little,9900,9149
17264,27,s,serious,,strong,9901,
17265,27,e,serious,,serious,9902,
17266,27,r,serious,,serious,,
17267,27,i,serious,,serious,,
17268,27,o,serious,,serious,,
17269,27,u,serious,,serious,,
17270,27,s,serious,,serious,,
17271,27, ,harm,,consequences,9903,9150
17272,27,h,harm,,harm,9904,9151
17273,27,a,harm,,harm,,
17274,27,r,harm,,harm,,
17275,27,m,harm,,harm,,
17276,27, ,for,,.,9905,9152
17277,27,f,for,,from,9906,9153
17278,27,o,for,,for,9907,
17279,27,r,for,,for,,
17280,27, ,a,,the,9908,9154
17281,27,a,a,,a,9909,9155
17282,27, ,murder,,long,9910,9156
17283,27,m,murder,,more,9911,9157
17284,27,u,murder,,much,9912,9158
17285,27,r,murder,,murder,9913,9159
17286,27,d,murder,,murder,,9160
17287,27,e,murder,,murder,,9161
17288,27,r,murder,,murder,,9162
17289,27, ,conviction,,.,9914,9163
17290,27,c,conviction,,charge,9915,9164
17291,27,o,conviction,,murderer,9916,9165
17292,27,n,conviction,,conclusion,9917,
17293,27,v,conviction,,conversation,9918,
17294,27,i,conviction,,conviction,9919,
17295,27,c,conviction,,conviction,,
17296,27,t,conviction,,conviction,,
17297,27,i,conviction,,conviction,,
17298,27,o,conviction,,conviction,,
17299,27,n,conviction,,conviction,,
17300,27, ,.,,.,9920,9166
17301,27,.,.,,.,,9167
17302,27, ,the,,i,9921,9168
17303,27,t,the,,the,9922,
17304,27,h,the,,the,,
17305,27,e,the,,the,,
17306,27, ,prosecution,,church,9923,9169
17307,27,p,prosecution,,problem,9924,9170
17308,27,r,prosecution,,president,9925,9171
17309,27,o,prosecution,,prosecution,9926,9172
17310,27,s,prosecution,,prosecution,,9173
17311,27,e,prosecution,,prosecution,,9174
17312,27,c,prosecution,,prosecution,,
17313,27,u,prosecution,,prosecution,,
17314,27,t,prosecution,,prosecution,,
17315,27,i,prosecution,,prosecution,,
17316,27,o,prosecution,,prosecution,,
17317,27,n,prosecution,,prosecution,,
17318,27, ,case,,has,9927,9175
17319,27,c,case,,called,9928,9176
17320,27,a,case,,case,9929,9177
17321,27,s,case,,case,,
17322,27,e,case,,case,,
17323,27, ,was,,is,9930,9178
17324,27,w,was,,was,9931,9179
17325,27,a,was,,was,,
17326,27,s,was,,was,,
17327,27, ,port,,reported,9932,9180
17328,27,p,port,,pronounced,9933,9181
17329,27,o,port,,postponed,9934,9182
17330,27,r,port,,portrayed,9935,9183
17331,27,t,port,,portuguese,9936,
17332,27, ,administered,,of,9937,9184
17333,27,a,administered,,and,9938,9185
17334,27,d,administered,,admitted,9939,9186
17335,27,m,administered,,administration,9940,9187
17336,27,i,administered,,administered,9941,9188
17337,27,n,administered,,administered,,9189
17338,27,i,administered,,administered,,9190
17339,27,s,administered,,administered,,9191
17340,27,t,administered,,administered,,9192
17341,27,e,administered,,administered,,9193
17342,27,r,administered,,administered,,
17343,27,e,administered,,administered,,
17344,27,d,administered,,administered,,
17345,27, ,ghb,,the,9942,9194
17346,27,g,ghb,,given,9943,9195
17347,27,h,ghb,,ghetto,9944,9196
17348,27,b,ghb,,china,9945,
17349,27, ,in,,and,9946,9197
17350,27,i,in,,in,9947,9198
17351,27,n,in,,in,,
17352,27, ,a,,the,9948,9199
17353,27,a,a,,an,9949,
17354,27, ,bid,,press,9950,9200
17355,27,b,bid,,black,9951,9201
17356,27,i,bid,,bid,9952,
17357,27,d,bid,,bid,,
17358,27, ,to,,to,9953,9202
17359,27,t,to,,to,,
17360,27,o,to,,to,,
17361,27, ,cause,,score,9954,9203
17362,27,c,cause,,change,9955,9204
17363,27,a,cause,,carry,9956,9205
17364,27,u,cause,,cause,9957,9206
17365,27,s,cause,,cause,,
17366,27,e,cause,,cause,,
17367,27, ,comas,oov,the,9958,9207
17368,27,c,comas,oov,cancer,9959,9208
17369,27,o,comas,oov,company,9960,9209
17370,27,m,comas,oov,comfort,9961,9210
17371,27,a,comas,oov,comet,9962,9211
17372,27,s,comas,oov,cost,9963,
17373,27, ,and,,and,9964,9212
17374,27,a,and,,and,,
17375,27,n,and,,and,,
17376,27,d,and,,and,,
17377,27, ,walgate's,oov,in,9965,9213
17378,27,w,walgate's,oov,will,9966,9214
17379,27,a,walgate's,oov,was,9967,9215
17380,27,l,walgate's,oov,walls,9968,9216
17381,27,g,walgate's,oov,walks,9969,9217
17382,27,a,walgate's,oov,wallace,9970,9218
17383,27,t,walgate's,oov,wall,9971,9219
17384,27,e,walgate's,oov,that,9972,9220
17385,27,',walgate's,oov,well-being,9973,9221
17386,27,s,walgate's,oov,wolfsburg,9974,9222
17387,27, ,death,,second,9975,9223
17388,27,d,death,,decision,9976,9224
17389,27,e,death,,death,9977,9225
17390,27,a,death,,death,,9226
17391,27,t,death,,death,,9227
17392,27,h,death,,death,,9228
17393,27, ,at,,in,9978,9229
17394,27,a,at,,as,9979,9230
17395,27,t,at,,at,9980,9231
17396,27, ,least,,the,9981,9232
17397,27,l,least,,least,9982,9233
17398,27,e,least,,least,,
17399,27,a,least,,least,,
17400,27,s,least,,least,,
17401,27,t,least,,least,,
17402,27, ,was,,one,9983,9234
17403,27,w,was,,with,9984,9235
17404,27,a,was,,was,9985,9236
17405,27,s,was,,was,,
17406,27, ,likely,,a,9986,9237
17407,27,l,likely,,likely,9987,9238
17408,27,i,likely,,likely,,9239
17409,27,k,likely,,likely,,
17410,27,e,likely,,likely,,
17411,27,l,likely,,likely,,
17412,27,y,likely,,likely,,
17413,27, ,unexpected,,to,9988,9240
17414,27,u,unexpected,,used,9989,9241
17415,27,n,unexpected,,under,9990,9242
17416,27,e,unexpected,,unethical,9991,9243
17417,27,x,unexpected,,unexpectedly,9992,
17418,27,p,unexpected,,unexpected,9993,
17419,27,e,unexpected,,unexpected,,
17420,27,c,unexpected,,unexpected,,
17421,27,t,unexpected,,unexpected,,
17422,27,e,unexpected,,unexpected,,
17423,27,d,unexpected,,unexpected,,
17424,27, ,.,,.,9994,9244
17425,27,.,.,,.,,9245
17426,27, ,the,,the,9995,9246
17427,27,t,the,,the,,
17428,27,h,the,,the,,
17429,27,e,the,,the,,
17430,27, ,jury,,chinese,9996,9247
17431,27,j,jury,,jury,9997,9248
17432,27,u,jury,,jury,,9249
17433,27,r,jury,,jury,,
17434,27,y,jury,,jury,,
17435,27, ,had,,found,9998,9250
17436,27,h,had,,had,9999,
17437,27,a,had,,had,,
17438,27,d,had,,had,,
17439,27, ,to,,been,10000,9251
17440,27,t,to,,to,10001,9252
17441,27,o,to,,to,,
17442,27, ,decide,,be,10002,9253
17443,27,d,decide,,do,10003,9254
17444,27,e,decide,,deal,10004,
17445,27,c,decide,,decide,10005,
17446,27,i,decide,,decide,,
17447,27,d,decide,,decide,,
17448,27,e,decide,,decide,,
17449,27, ,if,,whether,10006,9255
17450,27,i,if,,if,10007,9256
17451,27,f,if,,if,,
17452,27, ,a,,the,10008,9257
17453,27,a,a,,a,10009,9258
17454,27, ,coma,,situation,10010,9259
17455,27,c,coma,,conflict,10011,9260
17456,27,o,coma,,company,10012,9261
17457,27,m,coma,,complete,10013,9262
17458,27,a,coma,,rule,10014,9263
17459,27, ,met,,is,10015,9264
17460,27,m,met,,made,10016,9265
17461,27,e,met,,means,10017,9266
17462,27,t,met,,metal,10018,
17463,27, ,the,,in,10019,9267
17464,27,t,the,,the,10020,
17465,27,h,the,,the,,
17466,27,e,the,,the,,
17467,27, ,test,,people,10021,9268
17468,27,t,test,,troops,10022,9269
17469,27,e,test,,text,10023,9270
17470,27,s,test,,test,10024,
17471,27,t,test,,test,,
17472,27, ,if,,of,10025,9271
17473,27,i,if,,in,10026,9272
17474,27,f,if,,if,10027,
17475,27, ,not,,they,10028,9273
17476,27,n,not,,not,10029,9274
17477,27,o,not,,not,,
17478,27,t,not,,not,,
17479,27, ,they,,to,10030,9275
17480,27,t,they,,the,10031,9276
17481,27,h,they,,then,10032,9277
17482,27,e,they,,their,10033,9278
17483,27,y,they,,they,10034,9279
17484,27, ,could,,are,10035,9280
17485,27,c,could,,can,10036,9281
17486,27,o,could,,could,10037,
17487,27,u,could,,could,,
17488,27,l,could,,could,,
17489,27,d,could,,could,,
17490,27, ,convict,,be,10038,9282
17491,27,c,convict,,choose,10039,9283
17492,27,o,convict,,come,10040,9284
17493,27,n,convict,,continue,10041,9285
17494,27,v,convict,,convict,10042,9286
17495,27,i,convict,,convict,,9287
17496,27,c,convict,,convict,,
17497,27,t,convict,,convict,,
17498,27, ,on,,terrorists,10043,9288
17499,27,o,on,,or,10044,9289
17500,27,n,on,,on,10045,
17501,27, ,alternative,,the,10046,9290
17502,27,a,alternative,,a,10047,9291
17503,27,l,alternative,,all,10048,9292
17504,27,t,alternative,,although,10049,9293
17505,27,e,alternative,,alternatives,10050,
17506,27,r,alternative,,alternative,10051,
17507,27,n,alternative,,alternative,,
17508,27,a,alternative,,alternative,,
17509,27,t,alternative,,alternative,,
17510,27,i,alternative,,alternative,,
17511,27,v,alternative,,alternative,,
17512,27,e,alternative,,alternative,,
17513,27, ,charges,,.,10052,9294
17514,27,c,charges,,clothing,10053,9295
17515,27,h,charges,,changes,10054,9296
17516,27,a,charges,,charges,10055,
17517,27,r,charges,,charges,,
17518,27,g,charges,,charges,,
17519,27,e,charges,,charges,,
17520,27,s,charges,,charges,,
17521,27, ,of,,.,10056,9297
17522,27,o,of,,of,10057,
17523,27,f,of,,of,,
17524,27, ,manslaughter,,fraud,10058,9298
17525,27,m,manslaughter,,making,10059,9299
17526,27,a,manslaughter,,mass,10060,9300
17527,27,n,manslaughter,,management,10061,9301
17528,27,s,manslaughter,,manslaughter,10062,9302
17529,27,l,manslaughter,,manslaughter,,9303
17530,27,a,manslaughter,,manslaughter,,9304
17531,27,u,manslaughter,,manslaughter,,9305
17532,27,g,manslaughter,,manslaughter,,9306
17533,27,h,manslaughter,,manslaughter,,9307
17534,27,t,manslaughter,,manslaughter,,9308
17535,27,e,manslaughter,,manslaughter,,9309
17536,27,r,manslaughter,,manslaughter,,9310
17537,27, ,.,,.,10063,9311
17538,27,.,.,,.,,9312
17539,27, ,the,,the,10064,9313
17540,27,t,the,,the,,
17541,27,h,the,,the,,
17542,27,e,the,,the,,
17543,27, ,jury,,incident,10065,9314
17544,27,j,jury,,job,10066,9315
17545,27,u,jury,,jury,10067,
17546,27,r,jury,,jury,,
17547,27,y,jury,,jury,,
17548,27, ,unanimously,,were,10068,9316
17549,27,u,unanimously,,used,10069,9317
17550,27,n,unanimously,,under,10070,9318
17551,27,a,unanimously,,unable,10071,9319
